date,day_of_week,resting_hr,total_steps,total_sleep,sleep_hours,deep_ratio,rem_ratio,sleep_deficit,sleep_start_time,wake_time,sleep_midpoint,sleep_start_hour,wake_hour,avg_hr_day,hr_std_day,hr_deviation,stress_index,activity_load,is_weekend,mood_score,productivity_score
2016-04-24,6,,3321,,,0.25,0.19,,,,,,,,,,,0.09,1,,
2016-04-24,6,,22988,,,0.25,0.19,,,,,,,,,,,0.64,1,,
2016-04-24,6,,4165,,,0.25,0.19,,,,,,,,,,,0.2,1,,
2016-04-24,6,,3703,168.0,2.8,0.25,0.19,312.0,2016-04-24 04:12:30,2016-04-24 07:00:30,05:36:30,4.0,7.0,,,,,0.14,1,,
2016-04-24,6,,8286,,,0.25,0.19,,,,,,,,,,,0.3,1,,
2016-04-24,6,,10039,80.0,1.33,0.25,0.19,400.0,2016-04-24 08:05:30,2016-04-24 09:25:30,08:45:30,8.0,9.0,,,,,0.36,1,,
2016-04-24,6,66.0,11085,,,0.25,0.19,,,,,,,95.19,9.51,29.19,0.1419,0.42,1,,
2016-04-24,6,,15050,940.0,15.66,0.25,0.19,-460.0,2016-04-24 07:42:00,2016-04-24 23:21:30,15:31:45,7.0,23.0,,,,,0.52,1,,
2016-04-24,6,,6873,,,0.25,0.19,,,,,,,,,,,0.33,1,,
2016-04-24,6,,3520,1095.0,18.25,0.25,0.19,-615.0,2016-04-24 11:33:00,2016-04-25 05:48:00,20:40:30,11.0,5.0,,,,,0.12,1,,
2016-04-24,6,,6731,,,0.25,0.19,,,,,,,,,,,0.35,1,,
2016-04-24,6,,5002,,,0.25,0.19,,,,,,,,,,,0.24,1,,
2016-04-24,6,,6076,,,0.25,0.19,,,,,,,,,,,0.27,1,,
2016-04-24,6,58.0,8563,,,0.25,0.19,,,,,,,83.97,9.21,25.97,0.1561,0.4,1,,
2016-04-24,6,,14112,60.0,1.0,0.25,0.19,420.0,2016-04-24 05:03:00,2016-04-24 06:03:00,05:33:00,5.0,6.0,,,,,0.41,1,,
2016-04-24,6,50.0,1807,397.0,6.62,0.25,0.19,83.0,2016-04-24 15:29:30,2016-04-24 22:06:30,18:48:00,15.0,22.0,63.97,5.11,13.97,0.1001,0.1,1,,
2016-04-25,0,58.0,6474,,,0.25,0.19,,,,,,,94.66,15.34,36.66,0.26,0.22,0,,
2016-04-25,0,49.0,12986,,,0.25,0.19,,,,,,,89.8,31.93,40.8,0.6386,0.57,0,,
2016-04-25,0,43.0,6393,1117.0,18.62,0.25,0.19,-637.0,2016-04-25 05:15:30,2016-04-25 23:52:30,14:34:00,5.0,23.0,67.55,17.38,24.55,0.3951,0.47,0,,
2016-04-25,0,51.0,13239,1060.0,17.66,0.25,0.19,-580.0,2016-04-25 05:35:00,2016-04-25 23:14:30,14:24:45,5.0,23.0,73.99,15.31,22.99,0.2944,0.45,0,,
2016-04-25,0,,15355,96.0,1.6,0.25,0.19,384.0,2016-04-25 05:22:00,2016-04-25 06:58:00,06:10:00,5.0,6.0,,,,,0.46,0,,
2016-04-25,0,55.0,8095,40.0,0.67,0.25,0.19,440.0,2016-04-25 23:22:00,2016-04-26 00:02:00,23:42:00,23.0,0.0,82.49,15.0,27.49,0.2678,0.41,0,,
2016-04-25,0,,20500,,,0.25,0.19,,,,,,,,,,,0.58,0,,
2016-04-25,0,45.0,12961,67.0,1.12,0.25,0.19,413.0,2016-04-25 23:49:00,2016-04-26 00:56:00,00:22:30,23.0,0.0,67.51,13.66,22.51,0.2969,0.4,0,,
2016-04-25,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-25,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-25,0,70.0,6017,2475.0,41.25,0.25,0.19,-1995.0,2016-04-25 04:36:00,2016-04-26 21:51:00,01:13:30,4.0,21.0,99.51,7.66,29.51,0.1079,0.26,0,,
2016-04-25,0,,10091,95.0,1.58,0.25,0.19,385.0,2016-04-25 22:31:00,2016-04-26 00:06:00,23:18:30,22.0,0.0,,,,,0.41,0,,
2016-04-25,0,,11177,58.0,0.97,0.25,0.19,422.0,2016-04-25 04:52:00,2016-04-25 05:50:00,05:21:00,4.0,5.0,,,,,0.3,0,,
2016-04-25,0,,152,59.0,0.98,0.25,0.19,421.0,2016-04-25 23:34:00,2016-04-26 00:33:00,00:03:30,23.0,0.0,,,,,0.01,0,,
2016-04-25,0,,6497,,,0.25,0.19,,,,,,,,,,,0.2,0,,
2016-04-25,0,,12405,129.0,2.15,0.25,0.19,351.0,2016-04-25 02:06:30,2016-04-25 04:15:30,03:11:00,2.0,4.0,,,,,0.52,0,,
2016-04-25,0,49.0,11369,,,0.25,0.19,,,,,,,82.6,23.23,33.6,0.4646,0.36,0,,
2016-04-25,0,,9259,453.0,7.55,0.25,0.19,27.0,2016-04-25 23:21:00,2016-04-26 06:54:00,03:07:30,23.0,6.0,,,,,0.41,0,,
2016-04-25,0,,3580,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-04-25,0,,5995,,,0.25,0.19,,,,,,,,,,,0.42,0,,
2016-04-25,0,,7802,,,0.25,0.19,,,,,,,,,,,0.28,0,,
2016-04-25,0,,6829,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-04-25,0,,9167,206.0,3.43,0.25,0.19,274.0,2016-04-25 22:44:00,2016-04-26 02:10:00,00:27:00,22.0,2.0,,,,,0.32,0,,
2016-04-25,0,60.0,18229,,,0.25,0.19,,,,,,,94.64,13.23,34.64,0.2169,0.58,0,,
2016-04-25,0,,7373,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-04-25,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-25,0,,3385,1250.0,20.84,0.25,0.19,-770.0,2016-04-25 05:36:00,2016-04-26 02:26:30,16:01:15,5.0,2.0,,,,,0.18,0,,
2016-04-25,0,52.0,10946,146.0,2.43,0.25,0.19,334.0,2016-04-25 22:30:00,2016-04-26 00:56:00,23:43:00,22.0,0.0,72.05,17.43,20.05,0.3289,0.38,0,,
2016-04-25,0,,3588,,,0.25,0.19,,,,,,,,,,,0.17,0,,
2016-04-25,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-25,0,,4503,,,0.25,0.19,,,,,,,,,,,0.19,0,,
2016-04-25,0,53.0,9482,91.0,1.52,0.25,0.19,389.0,2016-04-25 23:53:30,2016-04-26 01:24:30,00:39:00,23.0,1.0,73.86,12.9,20.86,0.2389,0.34,0,,
2016-04-26,1,51.0,10119,,,0.25,0.19,,,,,,,83.28,20.79,32.28,0.3999,0.49,0,,
2016-04-26,1,,2826,,,0.25,0.19,,,,,,,,,,,0.14,0,,
2016-04-26,1,,6326,134.0,2.23,0.25,0.19,346.0,2016-04-26 02:33:30,2016-04-26 04:47:30,03:40:30,2.0,4.0,,,,,0.27,0,,
2016-04-26,1,,8242,,,0.25,0.19,,,,,,,,,,,0.32,0,,
2016-04-26,1,,4562,,,0.25,0.19,,,,,,,,,,,0.19,0,,
2016-04-26,1,,10387,219.0,3.65,0.25,0.19,261.0,2016-04-26 03:00:00,2016-04-26 06:39:00,04:49:30,3.0,6.0,,,,,0.41,0,,
2016-04-26,1,,5933,41.0,0.68,0.25,0.19,439.0,2016-04-26 22:04:00,2016-04-26 22:45:00,22:24:30,22.0,22.0,,,,,0.29,0,,
2016-04-26,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-26,1,,9919,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-04-26,1,56.0,7091,,,0.25,0.19,,,,,,,99.66,22.66,43.66,0.3976,0.23,0,,
2016-04-26,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-26,1,60.0,9543,24.0,0.4,0.25,0.19,456.0,2016-04-26 23:58:30,2016-04-27 00:22:30,00:10:30,23.0,0.0,90.57,12.02,30.57,0.1971,0.37,0,,
2016-04-26,1,,16208,149.0,2.48,0.25,0.19,331.0,2016-04-26 01:55:00,2016-04-26 04:24:00,03:09:30,1.0,4.0,,,,,0.47,0,,
2016-04-26,1,,9899,1138.0,18.97,0.25,0.19,-658.0,2016-04-26 07:31:00,2016-04-27 02:29:00,17:00:00,7.0,2.0,,,,,0.35,0,,
2016-04-26,1,49.0,5980,146.0,2.43,0.25,0.19,334.0,2016-04-26 02:31:30,2016-04-26 04:57:30,03:44:30,2.0,4.0,71.73,9.51,22.73,0.1901,0.23,0,,
2016-04-26,1,,3761,63.0,1.05,0.25,0.19,417.0,2016-04-26 00:39:00,2016-04-26 01:42:00,01:10:30,0.0,1.0,,,,,0.19,0,,
2016-04-26,1,,11388,86.0,1.43,0.25,0.19,394.0,2016-04-26 04:19:00,2016-04-26 05:45:00,05:02:00,4.0,5.0,,,,,0.38,0,,
2016-04-26,1,59.0,9148,31.0,0.52,0.25,0.19,449.0,2016-04-26 00:10:00,2016-04-26 00:41:00,00:25:30,0.0,0.0,91.34,15.59,32.34,0.2599,0.4,0,,
2016-04-26,1,53.0,11886,44.0,0.73,0.25,0.19,436.0,2016-04-26 23:55:30,2016-04-27 00:39:30,00:17:30,23.0,0.0,73.01,16.85,20.01,0.3119,0.39,0,,
2016-04-26,1,49.0,11101,,,0.25,0.19,,,,,,,67.56,11.47,18.56,0.2293,0.33,0,,
2016-04-26,1,,8283,,,0.25,0.19,,,,,,,,,,,0.4,0,,
2016-04-26,1,54.0,1321,,,0.25,0.19,,,,,,,69.84,9.81,15.84,0.1783,0.08,0,,
2016-04-26,1,,10499,,,0.25,0.19,,,,,,,,,,,0.4,0,,
2016-04-26,1,,3409,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-04-26,1,63.0,15090,,,0.25,0.19,,,,,,,90.65,13.55,27.65,0.2118,0.52,0,,
2016-04-26,1,,13755,2642.0,44.04,0.25,0.19,-2162.0,2016-04-26 08:30:30,2016-04-28 04:33:00,06:31:45,8.0,4.0,,,,,0.42,0,,
2016-04-26,1,,6108,98.0,1.63,0.25,0.19,382.0,2016-04-26 02:14:00,2016-04-26 03:52:00,03:03:00,2.0,3.0,,,,,0.24,0,,
2016-04-26,1,,12685,,,0.25,0.19,,,,,,,,,,,0.4,0,,
2016-04-26,1,51.0,10433,152.0,2.53,0.25,0.19,328.0,2016-04-26 01:58:30,2016-04-26 04:30:30,03:14:30,1.0,4.0,77.08,18.06,26.08,0.3473,0.38,0,,
2016-04-26,1,40.0,5325,107.0,1.78,0.25,0.19,373.0,2016-04-26 02:21:30,2016-04-26 04:08:30,03:15:00,2.0,4.0,65.36,16.31,25.36,0.3979,0.36,0,,
2016-04-26,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-26,1,42.0,9461,43.0,0.72,0.25,0.19,437.0,2016-04-26 02:27:00,2016-04-26 03:10:00,02:48:30,2.0,3.0,62.51,10.68,20.51,0.2484,0.31,0,,
2016-04-27,2,42.0,11193,83.0,1.38,0.25,0.19,397.0,2016-04-27 03:33:30,2016-04-27 04:56:30,04:15:00,3.0,4.0,62.12,11.95,20.12,0.2778,0.37,0,,
2016-04-27,2,,18134,,,0.25,0.19,,,,,,,,,,,0.5,0,,
2016-04-27,2,38.0,10159,,,0.25,0.19,,,,,,,80.9,15.45,42.9,0.3961,0.38,0,,
2016-04-27,2,,1715,,,0.25,0.19,,,,,,,,,,,0.08,0,,
2016-04-27,2,,3032,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-04-27,2,53.0,10320,1034.0,17.24,0.25,0.19,-554.0,2016-04-27 06:36:00,2016-04-27 23:50:30,15:13:15,6.0,23.0,73.0,13.17,20.0,0.2439,0.38,0,,
2016-04-27,2,,7904,,,0.25,0.19,,,,,,,,,,,0.44,0,,
2016-04-27,2,,8367,,,0.25,0.19,,,,,,,,,,,0.28,0,,
2016-04-27,2,,5565,,,0.25,0.19,,,,,,,,,,,0.29,0,,
2016-04-27,2,43.0,1758,189.0,3.15,0.25,0.19,291.0,2016-04-27 03:13:00,2016-04-27 06:22:00,04:47:30,3.0,6.0,68.79,12.23,25.79,0.2779,0.11,0,,
2016-04-27,2,,12422,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-04-27,2,,10780,126.0,2.1,0.25,0.19,354.0,2016-04-27 23:11:30,2016-04-28 01:17:30,00:14:30,23.0,1.0,,,,,0.41,0,,
2016-04-27,2,,7193,1066.0,17.77,0.25,0.19,-586.0,2016-04-27 09:01:00,2016-04-28 02:47:00,17:54:00,9.0,2.0,,,,,0.2,0,,
2016-04-27,2,,12474,,,0.25,0.19,,,,,,,,,,,0.37,0,,
2016-04-27,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-27,2,51.0,11423,103.0,1.72,0.25,0.19,377.0,2016-04-27 02:59:30,2016-04-27 04:42:30,03:51:00,2.0,4.0,75.19,14.16,24.19,0.2723,0.39,0,,
2016-04-27,2,60.0,9557,,,0.25,0.19,,,,,,,84.56,10.98,24.56,0.18,0.42,0,,
2016-04-27,2,,4,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-27,2,42.0,6805,131.0,2.18,0.25,0.19,349.0,2016-04-27 02:28:00,2016-04-27 04:39:00,03:33:30,2.0,4.0,66.43,17.64,24.43,0.4102,0.41,0,,
2016-04-27,2,46.0,23629,,,0.25,0.19,,,,,,,84.78,32.61,38.78,0.6938,0.53,0,,
2016-04-27,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-27,2,,7359,91.0,1.52,0.25,0.19,389.0,2016-04-27 03:33:00,2016-04-27 05:04:00,04:18:30,3.0,5.0,,,,,0.21,0,,
2016-04-27,2,49.0,10538,1054.0,17.57,0.25,0.19,-574.0,2016-04-27 05:33:30,2016-04-27 23:07:30,14:20:30,5.0,23.0,65.07,8.38,16.07,0.1676,0.29,0,,
2016-04-27,2,,6088,125.0,2.08,0.25,0.19,355.0,2016-04-27 04:29:00,2016-04-27 06:34:00,05:31:30,4.0,6.0,,,,,0.29,0,,
2016-04-27,2,71.0,13541,,,0.25,0.19,,,,,,,95.19,12.29,24.19,0.1708,0.51,0,,
2016-04-27,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-27,2,,7047,1317.0,21.95,0.25,0.19,-837.0,2016-04-27 03:46:00,2016-04-28 01:43:00,14:44:30,3.0,1.0,,,,,0.27,0,,
2016-04-27,2,,3516,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-04-27,2,,11107,191.0,3.18,0.25,0.19,289.0,2016-04-27 01:22:00,2016-04-27 04:33:00,02:57:30,1.0,4.0,,,,,0.32,0,,
2016-04-27,2,52.0,9411,185.0,3.08,0.25,0.19,295.0,2016-04-27 05:56:30,2016-04-27 09:01:30,07:29:00,5.0,9.0,83.15,15.66,31.15,0.2955,0.46,0,,
2016-04-27,2,,10232,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-04-27,2,,7243,100.0,1.67,0.25,0.19,380.0,2016-04-27 03:54:00,2016-04-27 05:34:00,04:44:00,3.0,5.0,,,,,0.29,0,,
2016-04-28,3,,7114,886.0,14.77,0.25,0.19,-406.0,2016-04-28 09:41:00,2016-04-29 00:27:00,17:04:00,9.0,0.0,,,,,0.25,0,,
2016-04-28,3,,10817,1092.0,18.2,0.25,0.19,-612.0,2016-04-28 04:49:30,2016-04-28 23:01:30,13:55:30,4.0,23.0,,,,,0.41,0,,
2016-04-28,3,,6375,140.0,2.33,0.25,0.19,340.0,2016-04-28 01:19:00,2016-04-28 03:39:00,02:29:00,1.0,3.0,,,,,0.33,0,,
2016-04-28,3,54.0,3403,162.0,2.7,0.25,0.19,318.0,2016-04-28 03:56:00,2016-04-28 06:38:00,05:17:00,3.0,6.0,80.1,12.11,26.1,0.2202,0.14,0,,
2016-04-28,3,,6174,,,0.25,0.19,,,,,,,,,,,0.26,0,,
2016-04-28,3,,7913,,,0.25,0.19,,,,,,,,,,,0.31,0,,
2016-04-28,3,51.0,10140,,,0.25,0.19,,,,,,,71.25,10.62,20.25,0.2042,0.35,0,,
2016-04-28,3,,1532,,,0.25,0.19,,,,,,,,,,,0.08,0,,
2016-04-28,3,51.0,11393,973.0,16.22,0.25,0.19,-493.0,2016-04-28 05:42:30,2016-04-28 21:55:30,13:49:00,5.0,21.0,71.07,20.26,20.07,0.3896,0.34,0,,
2016-04-28,3,55.0,5439,162.0,2.7,0.25,0.19,318.0,2016-04-28 03:22:00,2016-04-28 06:04:00,04:43:00,3.0,6.0,73.41,8.63,18.41,0.1541,0.23,0,,
2016-04-28,3,59.0,9451,22.0,0.37,0.25,0.19,458.0,2016-04-28 23:33:00,2016-04-28 23:55:00,23:44:00,23.0,23.0,85.64,12.47,26.64,0.2079,0.39,0,,
2016-04-28,3,,2718,,,0.25,0.19,,,,,,,,,,,0.08,0,,
2016-04-28,3,40.0,9841,143.0,2.38,0.25,0.19,337.0,2016-04-28 21:39:30,2016-04-29 00:02:30,22:51:00,21.0,0.0,70.69,20.97,30.69,0.5115,0.54,0,,
2016-04-28,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-28,3,44.0,6157,141.0,2.35,0.25,0.19,339.0,2016-04-28 05:30:00,2016-04-28 07:51:00,06:40:30,5.0,7.0,76.7,16.47,32.7,0.366,0.31,0,,
2016-04-28,3,47.0,14890,,,0.25,0.19,,,,,,,66.81,15.6,19.81,0.3249,0.42,0,,
2016-04-28,3,,6907,,,0.25,0.19,,,,,,,,,,,0.3,0,,
2016-04-28,3,,1675,48.0,0.8,0.25,0.19,432.0,2016-04-28 12:02:00,2016-04-28 12:50:00,12:26:00,12.0,12.0,,,,,0.1,0,,
2016-04-28,3,,5417,114.0,1.9,0.25,0.19,366.0,2016-04-28 01:21:00,2016-04-28 03:15:00,02:18:00,1.0,3.0,,,,,0.19,0,,
2016-04-28,3,,9405,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-04-28,3,,5512,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-04-28,3,,11584,142.0,2.37,0.25,0.19,338.0,2016-04-28 03:19:00,2016-04-28 05:41:00,04:30:00,3.0,5.0,,,,,0.42,0,,
2016-04-28,3,,5731,,,0.25,0.19,,,,,,,,,,,0.26,0,,
2016-04-28,3,,15447,,,0.25,0.19,,,,,,,,,,,0.44,0,,
2016-04-28,3,,9023,1056.0,17.6,0.25,0.19,-576.0,2016-04-28 05:51:00,2016-04-28 23:27:00,14:39:00,5.0,23.0,,,,,0.29,0,,
2016-04-28,3,,4493,976.0,16.26,0.25,0.19,-496.0,2016-04-28 10:51:00,2016-04-29 03:06:30,18:58:45,10.0,3.0,,,,,0.24,0,,
2016-04-28,3,54.0,12627,962.0,16.04,0.25,0.19,-483.0,2016-04-28 07:14:30,2016-04-28 23:17:00,15:15:45,7.0,23.0,82.08,23.68,28.08,0.4306,0.42,0,,
2016-04-28,3,58.0,15128,,,0.25,0.19,,,,,,,89.45,15.7,31.45,0.2661,0.48,0,,
2016-04-28,3,,2759,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-04-28,3,41.0,10074,2640.0,43.99,0.25,0.19,-2160.0,2016-04-28 04:17:00,2016-04-30 00:16:30,02:16:45,4.0,0.0,62.33,12.98,21.33,0.309,0.31,0,,
2016-04-28,3,70.0,703,,,0.25,0.19,,,,,,,104.71,18.93,34.71,0.2667,0.05,0,,
2016-04-28,3,,13154,1250.0,20.82,0.25,0.19,-770.0,2016-04-28 08:32:00,2016-04-29 05:21:30,18:56:45,8.0,5.0,,,,,0.39,0,,
2016-04-29,4,47.0,9733,,,0.25,0.19,,,,,,,64.46,11.24,17.46,0.2341,0.27,0,,
2016-04-29,4,48.0,8360,232.0,3.87,0.25,0.19,248.0,2016-04-29 05:12:00,2016-04-29 09:04:00,07:08:00,5.0,9.0,80.91,15.84,32.91,0.3233,0.43,0,,
2016-04-29,4,,11181,1142.0,19.04,0.25,0.19,-663.0,2016-04-29 08:11:30,2016-04-30 03:14:00,17:42:45,8.0,3.0,,,,,0.32,0,,
2016-04-29,4,,6175,125.0,2.08,0.25,0.19,355.0,2016-04-29 02:11:30,2016-04-29 04:16:30,03:14:00,2.0,4.0,,,,,0.2,0,,
2016-04-29,4,,15168,,,0.25,0.19,,,,,,,,,,,0.53,0,,
2016-04-29,4,63.0,20067,,,0.25,0.19,,,,,,,93.94,13.0,30.94,0.2032,0.63,0,,
2016-04-29,4,,7881,,,0.25,0.19,,,,,,,,,,,0.33,0,,
2016-04-29,4,,12315,,,0.25,0.19,,,,,,,,,,,0.35,0,,
2016-04-29,4,56.0,10762,1368.0,22.8,0.25,0.19,-888.0,2016-04-29 05:20:00,2016-04-30 04:08:00,16:44:00,5.0,4.0,80.96,16.64,24.96,0.2919,0.44,0,,
2016-04-29,4,,6260,,,0.25,0.19,,,,,,,,,,,0.21,0,,
2016-04-29,4,70.0,0,,,0.25,0.19,,,,,,,81.79,14.42,11.79,0.2031,0.0,0,,
2016-04-29,4,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-29,4,53.0,7833,4106.0,68.43,0.25,0.19,-3626.0,2016-04-29 00:08:00,2016-05-01 20:34:00,10:21:00,0.0,20.0,80.56,15.69,27.56,0.2905,0.3,0,,
2016-04-29,4,44.0,9232,,,0.25,0.19,,,,,,,66.11,10.37,22.11,0.2305,0.31,0,,
2016-04-29,4,,7365,,,0.25,0.19,,,,,,,,,,,0.31,0,,
2016-04-29,4,,9930,1370.0,22.83,0.25,0.19,-890.0,2016-04-29 03:18:00,2016-04-30 02:08:00,14:43:00,3.0,2.0,,,,,0.34,0,,
2016-04-29,4,,7990,142.0,2.37,0.25,0.19,338.0,2016-04-29 05:17:30,2016-04-29 07:39:30,06:28:30,5.0,7.0,,,,,0.34,0,,
2016-04-29,4,,3176,1154.0,19.23,0.25,0.19,-674.0,2016-04-29 19:49:30,2016-04-30 15:03:30,05:26:30,19.0,15.0,,,,,0.12,0,,
2016-04-29,4,,924,,,0.25,0.19,,,,,,,,,,,0.04,0,,
2016-04-29,4,55.0,9592,207.0,3.45,0.25,0.19,273.0,2016-04-29 04:45:30,2016-04-29 08:12:30,06:29:00,4.0,8.0,82.16,13.33,27.16,0.238,0.46,0,,
2016-04-29,4,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-29,4,54.0,42,66.0,1.1,0.25,0.19,414.0,2016-04-29 02:37:00,2016-04-29 03:43:00,03:10:00,2.0,3.0,62.87,4.29,8.87,0.078,0.0,0,,
2016-04-29,4,50.0,12764,127.0,2.12,0.25,0.19,353.0,2016-04-29 23:35:00,2016-04-30 01:42:00,00:38:30,23.0,1.0,73.07,16.56,23.07,0.3247,0.44,0,,
2016-04-29,4,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-29,4,,4676,1326.0,22.11,0.25,0.19,-846.0,2016-04-29 04:21:30,2016-04-30 02:28:00,15:24:45,4.0,2.0,,,,,0.23,0,,
2016-04-29,4,,10645,61.0,1.02,0.25,0.19,419.0,2016-04-29 03:39:00,2016-04-29 04:40:00,04:09:30,3.0,4.0,,,,,0.32,0,,
2016-04-29,4,,4920,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-04-29,4,,9135,,,0.25,0.19,,,,,,,,,,,0.4,0,,
2016-04-29,4,50.0,10245,,,0.25,0.19,,,,,,,83.41,16.77,33.41,0.3287,0.42,0,,
2016-04-29,4,,7604,142.0,2.37,0.25,0.19,338.0,2016-04-29 03:14:00,2016-04-29 05:36:00,04:25:00,3.0,5.0,,,,,0.35,0,,
2016-04-29,4,42.0,7924,1136.0,18.94,0.25,0.19,-656.0,2016-04-29 05:33:30,2016-04-30 00:30:00,15:01:45,5.0,0.0,66.27,20.4,24.27,0.4745,0.53,0,,
2016-04-29,4,,2390,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-04-30,5,,6474,,,0.25,0.19,,,,,,,,,,,0.3,1,,
2016-04-30,5,53.0,10319,,,0.25,0.19,,,,,,,79.19,13.45,26.19,0.2491,0.37,1,,
2016-04-30,5,,4571,,,0.25,0.19,,,,,,,,,,,0.23,1,,
2016-04-30,5,61.0,3761,,,0.25,0.19,,,,,,,80.32,11.66,19.32,0.1881,0.2,1,,
2016-04-30,5,48.0,7174,146.0,2.43,0.25,0.19,334.0,2016-04-30 02:24:00,2016-04-30 04:50:00,03:37:00,2.0,4.0,81.46,14.07,33.46,0.2872,0.37,1,,
2016-04-30,5,49.0,1202,130.0,2.17,0.25,0.19,350.0,2016-04-30 02:54:00,2016-04-30 05:04:00,03:59:00,2.0,5.0,65.78,5.21,16.78,0.1042,0.08,1,,
2016-04-30,5,53.0,10081,1075.0,17.92,0.25,0.19,-595.0,2016-04-30 06:44:00,2016-05-01 00:39:00,15:41:30,6.0,0.0,80.16,19.54,27.16,0.3618,0.36,1,,
2016-04-30,5,,4729,253.0,4.22,0.25,0.19,227.0,2016-04-30 00:52:00,2016-04-30 05:05:00,02:58:30,0.0,5.0,,,,,0.23,1,,
2016-04-30,5,,14673,144.0,2.4,0.25,0.19,336.0,2016-04-30 03:22:00,2016-04-30 05:46:00,04:34:00,3.0,5.0,,,,,0.44,1,,
2016-04-30,5,,10144,73.0,1.22,0.25,0.19,407.0,2016-04-30 03:41:00,2016-04-30 04:54:00,04:17:30,3.0,4.0,,,,,0.35,1,,
2016-04-30,5,,8452,,,0.25,0.19,,,,,,,,,,,0.3,1,,
2016-04-30,5,,6222,103.0,1.72,0.25,0.19,377.0,2016-04-30 06:20:00,2016-04-30 08:03:00,07:11:30,6.0,8.0,,,,,0.29,1,,
2016-04-30,5,45.0,12533,615.0,10.25,0.25,0.19,-135.0,2016-04-30 05:30:30,2016-04-30 15:45:30,10:38:00,5.0,15.0,64.23,12.63,19.23,0.2745,0.43,1,,
2016-04-30,5,,7135,,,0.25,0.19,,,,,,,,,,,0.21,1,,
2016-04-30,5,,10085,,,0.25,0.19,,,,,,,,,,,0.38,1,,
2016-04-30,5,,8221,950.0,15.83,0.25,0.19,-470.0,2016-04-30 07:39:00,2016-04-30 23:29:00,15:34:00,7.0,23.0,,,,,0.29,1,,
2016-04-30,5,,18213,57.0,0.95,0.25,0.19,423.0,2016-04-30 16:02:30,2016-04-30 16:59:30,16:31:00,16.0,16.0,,,,,0.57,1,,
2016-04-30,5,49.0,27745,,,0.25,0.19,,,,,,,102.18,41.58,53.18,0.8317,0.6,1,,
2016-04-30,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-30,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-30,5,,13238,66.0,1.1,0.25,0.19,414.0,2016-04-30 00:56:00,2016-04-30 02:02:00,01:29:00,0.0,2.0,,,,,0.43,1,,
2016-04-30,5,,4014,613.0,10.22,0.25,0.19,-133.0,2016-04-30 00:04:00,2016-04-30 10:17:00,05:10:30,0.0,10.0,,,,,0.18,1,,
2016-04-30,5,,2946,90.0,1.5,0.25,0.19,390.0,2016-04-30 23:34:30,2016-05-01 01:04:30,00:19:30,23.0,1.0,,,,,0.12,1,,
2016-04-30,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-30,5,,14560,385.0,6.42,0.25,0.19,95.0,2016-04-30 03:13:00,2016-04-30 09:38:00,06:25:30,3.0,9.0,,,,,0.47,1,,
2016-04-30,5,41.0,12363,1037.0,17.28,0.25,0.19,-557.0,2016-04-30 06:05:00,2016-04-30 23:22:00,14:43:30,6.0,23.0,71.56,23.85,30.56,0.568,0.87,1,,
2016-04-30,5,,5250,,,0.25,0.19,,,,,,,,,,,0.36,1,,
2016-04-30,5,,6744,,,0.25,0.19,,,,,,,,,,,0.32,1,,
